,銘柄番号,企業名,時期,売上高,営業利益,経常利益,純利益,1株益,1株配
1044,"6361
",荏原,連19.12予,--,--,--,--,--,--
1045,"6361
",荏原,中18.6,"251,257","14,722","14,171","7,471",73.5,30
1046,"6361
",荏原,中19.6予,--,--,--,--,--,--
1047,"6361
",荏原,四18.1-9,"368,002","20,451","19,985","11,212",110.3,
1048,"6361
",荏原,会18.12予,--,--,--,--,--,--
1049,"6366
",千代田化工建設,連14.3,"446,147","21,079","22,837","13,447",51.9,16
1050,"6366
",千代田化工建設,連15.3,"480,979","21,466","22,271","11,029",42.6,13
1051,"6366
",千代田化工建設,連16.3,"611,548","16,015","16,205","3,375",13.0,10
1052,"6366
",千代田化工建設,連17.3,"603,745","15,680","-3,080","-41,116",-158.8,6
1053,"6366
",千代田化工建設,連18.3,"510,873","-12,330","-10,100","6,445",24.9,7.5
1054,"6366
",千代田化工建設,連19.3予,--,--,--,--,--,--
1055,"6366
",千代田化工建設,連20.3予,--,--,--,--,--,--
1056,"6366
",千代田化工建設,中18.9,"146,387","-96,267","-96,271","-108,606",-419.4,0
1057,"6366
",千代田化工建設,中19.9予,--,--,--,--,--,--
1058,"6366
",千代田化工建設,会19.3予,--,--,--,--,--,--
1059,"6367
",ダイキン工業,連14.3,"1,783,077","155,075","154,108","91,880",315.2,50
1060,"6367
",ダイキン工業,連15.3,"1,915,013","190,587","194,234","119,674",410.2,100記
1061,"6367
",ダイキン工業,連16.3,"2,043,691","217,872","209,536","136,986",469.2,120
1062,"6367
",ダイキン工業,連17.3,"2,043,968","230,769","231,013","153,938",526.8,130
1063,"6367
",ダイキン工業,連18.3,"2,290,560","253,739","255,019","189,051",646.5,140
1064,"6367
",ダイキン工業,連19.3予,--,--,--,--,--,--
1065,"6367
",ダイキン工業,連20.3予,--,--,--,--,--,--
1066,"6367
",ダイキン工業,中18.9,"1,299,027","160,624","162,862","112,816",385.8,70
1067,"6367
",ダイキン工業,中19.9予,--,--,--,--,--,--
1068,"6367
",ダイキン工業,会19.3予,--,--,--,--,--,--
1069,"6471
",日本精工,連14.3,"871,742","68,049","66,785","31,167",57.7,16
1070,"6471
",日本精工,連15.3,"974,885","97,327","91,002","61,962",114.6,28
1071,"6471
",日本精工,◇16.3,"975,319","89,534","87,208","65,719",121.4,34
1072,"6471
",日本精工,◇17.3,"949,170","65,341","63,617","45,560",86.1,38記
1073,"6471
",日本精工,◇18.3,"1,020,338","97,875","97,248","69,312",131.2,40
1074,"6471
",日本精工,◇19.3予,--,--,--,--,--,--
1075,"6471
",日本精工,◇20.3予,--,--,--,--,--,--
1076,"6471
",日本精工,中18.9,"509,576","44,964","45,104","30,941",58.8,20
1077,"6471
",日本精工,中19.9予,--,--,--,--,--,--
1078,"6471
",日本精工,会19.3予,--,--,--,--,--,--
1079,"6472
",ＮＴＮ,連14.3,"638,970","33,003","28,670","-14,648",-27.5,2
1080,"6472
",ＮＴＮ,連15.3,"701,900","43,850","38,868","23,352",43.9,6
1081,"6472
",ＮＴＮ,連16.3,"716,996","47,770","38,211","15,037",28.3,10
1082,"6472
",ＮＴＮ,連17.3,"683,328","35,622","29,604","2,830",5.3,10
1083,"6472
",ＮＴＮ,連18.3,"744,372","39,608","31,250","20,373",38.4,15記
1084,"6472
",ＮＴＮ,連19.3予,--,--,--,--,--,--
1085,"6472
",ＮＴＮ,連20.3予,--,--,--,--,--,--
1086,"6472
",ＮＴＮ,中18.9,"370,187","15,376","12,550","8,140",15.3,7.5
1087,"6472
",ＮＴＮ,中19.9予,--,--,--,--,--,--
1088,"6472
",ＮＴＮ,会19.3予,--,--,--,--,--,--
1089,"6473
",ジェイテクト,連14.3,"1,260,192","58,207","61,856","23,384",68.4,18
1090,"6473
",ジェイテクト,連15.3,"1,355,992","74,154","79,379","42,520",124.2,34
1091,"6473
",ジェイテクト,連16.3,"1,399,987","81,923","81,260","48,672",141.9,42
1092,"6473
",ジェイテクト,連17.3,"1,318,310","77,442","78,096","47,522",138.6,42
1093,"6473
",ジェイテクト,連18.3,"1,441,170","81,391","82,571","49,697",144.9,43
1094,"6473
",ジェイテクト,連19.3予,--,--,--,--,--,--
1095,"6473
",ジェイテクト,連20.3予,--,--,--,--,--,--
1096,"6473
",ジェイテクト,中18.9,"742,918","32,584","34,739","19,024",55.5,22
1097,"6473
",ジェイテクト,中19.9予,--,--,--,--,--,--
1098,"6473
",ジェイテクト,会19.3予,--,--,--,--,--,--
1099,"6479
",ミネベアミツミ,連14.3,"371,543","32,199","28,065","20,878",55.9,8
1100,"6479
",ミネベアミツミ,連15.3,"500,676","60,101","60,140","39,887",106.7,12
1101,"6479
",ミネベアミツミ,連16.3,"609,814","51,438","46,661","36,386",97.3,20
1102,"6479
",ミネベアミツミ,連17.3,"638,926","49,015","48,393","41,146",107.3,14
1103,"6479
",ミネベアミツミ,連18.3,"879,139","79,162","78,038","59,382",141.1,26
1104,"6479
",ミネベアミツミ,◇19.3予,--,--,--,--,--,--
1105,"6479
",ミネベアミツミ,◇20.3予,--,--,--,--,--,--
1106,"6479
",ミネベアミツミ,中18.9,"449,368","33,915","34,276","26,856",64.0,14
1107,"6479
",ミネベアミツミ,中19.9予,--,--,--,--,--,--
1108,"6479
",ミネベアミツミ,会19.3予,--,--,--,--,--,--
1109,"6501
",日立製作所,◎14.3*,"9,616,202","532,811","568,182","264,975",274.3,52.5
1110,"6501
",日立製作所,◇15.3*,"9,774,930","482,959","518,994","217,482",225.2,60
1111,"6501
",日立製作所,◇16.3*,"10,034,305","550,527","517,040","172,155",178.3,60
1112,"6501
",日立製作所,◇17.3*,"9,162,264","541,483","469,091","231,261",239.5,65
1113,"6501
",日立製作所,◇18.3*,"9,368,614","586,012","638,646","362,988",376.0,75
1114,"6501
",日立製作所,◇19.3*予,--,--,--,--,--,--
1115,"6501
",日立製作所,◇20.3予,--,--,--,--,--,--
1116,"6501
",日立製作所,中18.9*,"4,491,834","335,836","352,920","192,995",199.9,40
1117,"6501
",日立製作所,中19.9予,--,--,--,--,--,--
1118,"6501
",日立製作所,会19.3予,--,--,--,--,--,--
1119,"6503
",三菱電機,◎14.3,"4,054,359","235,172","248,990","153,473",71.5,17
1120,"6503
",三菱電機,◎15.3,"4,323,041","317,604","322,968","234,694",109.3,27
1121,"6503
",三菱電機,◎16.3,"4,394,353","301,172","318,476","228,494",106.4,27
1122,"6503
",三菱電機,◎17.3,"4,238,666","270,104","296,249","210,493",98.1,27
1123,"6503
",三菱電機,◎18.3,"4,431,198","318,637","364,578","271,880",126.7,40
1124,"6503
",三菱電機,◇19.3予,--,--,--,--,--,--
1125,"6503
",三菱電機,◇20.3予,--,--,--,--,--,--
1126,"6503
",三菱電機,中18.9,"2,170,106","125,940","141,291","102,328",47.7,14
1127,"6503
",三菱電機,中19.9予,--,--,--,--,--,--
1128,"6503
",三菱電機,会19.3予,--,--,--,--,--,--
1129,"6504
",富士電機,連14.3*,"759,911","33,136","36,731","19,582",137.1,35
1130,"6504
",富士電機,連15.3*,"810,678","39,316","43,139","27,978",195.8,45
1131,"6504
",富士電機,連16.3*,"813,550","45,006","45,614","30,644",214.5,50
1132,"6504
",富士電機,連17.3*,"837,765","44,709","46,296","40,978",286.8,55
1133,"6504
",富士電機,連18.3*,"893,451","55,962","56,047","37,763",264.4,70
1134,"6504
",富士電機,連19.3*予,--,--,--,--,--,--
1135,"6504
",富士電機,連20.3予,--,--,--,--,--,--
1136,"6504
",富士電機,中18.9*,"419,431","18,519","19,423","12,536",87.8,40
1137,"6504
",富士電機,中19.9予,--,--,--,--,--,--
1138,"6504
",富士電機,会19.3予,--,--,--,--,--,--
1139,"6506
",安川電機,連14.3,"363,570","25,702","27,084","16,964",67.4,12
1140,"6506
",安川電機,連15.3,"400,153","31,532","33,884","24,819",98.5,20記
1141,"6506
",安川電機,連16.3,"411,260","36,730","35,833","22,365",84.7,20
1142,"6506
",安川電機,連17.3,"394,883","30,409","31,963","20,397",76.6,20
1143,"6506
",安川電機,連18.2変,"448,523","54,126","55,300","39,749",149.4,40
1144,"6506
",安川電機,連19.2予,--,--,--,--,--,--
1145,"6506
",安川電機,連20.2予,--,--,--,--,--,--
1146,"6506
",安川電機,中18.8,"248,244","30,510","30,590","26,063",98.6,26
1147,"6506
",安川電機,中19.8予,--,--,--,--,--,--
1148,"6506
",安川電機,会19.2予,--,--,--,--,--,--
1149,"6674
",ジーエス・ユアサ　コーポレーション,連14.3*,"347,995","18,197","20,333","9,982",120.9,40
1150,"6674
",ジーエス・ユアサ　コーポレーション,連15.3*,"369,760","20,914","22,357","10,043",121.7,50
1151,"6674
",ジーエス・ユアサ　コーポレーション,連16.3*,"365,610","21,909","21,416","9,030",109.4,50
1152,"6674
",ジーエス・ユアサ　コーポレーション,連17.3*,"359,605","23,106","22,545","12,229",148.2,50
1153,"6674
",ジーエス・ユアサ　コーポレーション,連18.3*,"410,951","21,920","21,387","11,449",138.9,50
1154,"6674
",ジーエス・ユアサ　コーポレーション,連19.3*予,--,--,--,--,--,--
1155,"6674
",ジーエス・ユアサ　コーポレーション,連20.3予,--,--,--,--,--,--
1156,"6674
",ジーエス・ユアサ　コーポレーション,中18.9*,"195,415","6,956","7,492","3,454",42.0,15
1157,"6674
",ジーエス・ユアサ　コーポレーション,中19.9予,--,--,--,--,--,--
1158,"6674
",ジーエス・ユアサ　コーポレーション,会19.3予,--,--,--,--,--,--
1159,"6701
",ＮＥＣ,連14.3*,"3,043,114","106,193","69,152","33,742",129.9,40
1160,"6701
",ＮＥＣ,連15.3*,"2,935,517","128,084","112,112","57,302",220.5,40
1161,"6701
",ＮＥＣ,◇16.3*,"2,824,833","91,418","86,553","75,923",292.2,60
1162,"6701
",ＮＥＣ,◇17.3*,"2,665,035","41,838","68,058","27,310",105.1,60
1163,"6701
",ＮＥＣ,◇18.3,"2,844,447","63,850","86,941","45,870",176.5,60
1164,"6701
",ＮＥＣ,◇19.3予,--,--,--,--,--,--
1165,"6701
",ＮＥＣ,◇20.3予,--,--,--,--,--,--
1166,"6701
",ＮＥＣ,中18.9,"1,336,424","13,825","21,776","9,159",35.3,0
1167,"6701
",ＮＥＣ,中19.9予,--,--,--,--,--,--
1168,"6701
",ＮＥＣ,会19.3予,--,--,--,--,--,--
1169,"6702
",富士通,◇14.3*,"4,762,445","147,275","161,103","113,215",547.1,40
1170,"6702
",富士通,◇15.3*,"4,753,210","178,628","198,864","140,024",676.8,80
1171,"6702
",富士通,◇16.3*,"4,739,294","120,612","131,822","86,763",419.4,80
1172,"6702
",富士通,◇17.3*,"4,509,694","128,861","135,147","88,489",428.3,90
1173,"6702
",富士通,◇18.3*,"4,098,379","182,489","242,488","169,340",825.3,110
1174,"6702
",富士通,◇19.3*予,--,--,--,--,--,--
1175,"6702
",富士通,◇20.3予,--,--,--,--,--,--
1176,"6702
",富士通,中18.9*,"1,834,544","95,275","117,211","81,131",396.5,70
1177,"6702
",富士通,中19.9予,--,--,--,--,--,--
1178,"6702
",富士通,会19.3予,--,--,--,--,--,--
1179,"6703
",ＯＫＩ,連14.3*,"483,112","27,196","36,655","27,359",362.1,30
1180,"6703
",ＯＫＩ,連15.3*,"540,153","32,415","37,928","33,091",400.3,50
1181,"6703
",ＯＫＩ,連16.3*,"490,314","18,594","11,366","6,609",76.1,50
1182,"6703
",ＯＫＩ,連17.3*,"451,627","2,545","-2,366","4,691",54.0,50
1183,"6703
",ＯＫＩ,連18.3,"438,026","7,721","8,515","5,891",67.9,50
1184,"6703
",ＯＫＩ,連19.3予,--,--,--,--,--,--
1185,"6703
",ＯＫＩ,連20.3予,--,--,--,--,--,--
1186,"6703
",ＯＫＩ,中18.9,"193,576",805,-849,"-2,579",-29.8,0
1187,"6703
",ＯＫＩ,中19.9予,--,--,--,--,--,--
1188,"6703
",ＯＫＩ,会19.3予,--,--,--,--,--,--
1189,"6724
",セイコーエプソン,◇14.3*,"1,008,407","79,549","77,977","84,203",235.4,25
1190,"6724
",セイコーエプソン,◇15.3*,"1,086,341","131,380","132,536","112,560",314.6,57.5
1191,"6724
",セイコーエプソン,◇16.3,"1,092,481","94,026","91,530","45,772",127.9,60
1192,"6724
",セイコーエプソン,◇17.3,"1,024,856","67,892","67,470","48,320",136.8,60
1193,"6724
",セイコーエプソン,◇18.3,"1,102,116","65,003","62,663","41,836",118.8,62
1194,"6724
",セイコーエプソン,◇19.3予,--,--,--,--,--,--
1195,"6724
",セイコーエプソン,◇20.3予,--,--,--,--,--,--
1196,"6724
",セイコーエプソン,中18.9,"532,377","25,602","26,903","20,210",57.4,31
1197,"6724
",セイコーエプソン,中19.9予,--,--,--,--,--,--
1198,"6724
",セイコーエプソン,会19.3予,--,--,--,--,--,--
1199,"6752
",パナソニック,◎14.3,"7,736,541","305,114","206,225","120,442",52.1,13
1200,"6752
",パナソニック,◎15.3,"7,715,037","381,913","182,456","179,485",77.7,18
1201,"6752
",パナソニック,◇16.3,"7,626,306","230,299","227,529","165,212",71.3,25
1202,"6752
",パナソニック,◇17.3,"7,343,707","276,784","275,066","149,360",64.3,25
1203,"6752
",パナソニック,◇18.3,"7,982,164","380,539","378,590","236,040",101.2,30
1204,"6752
",パナソニック,◇19.3予,--,--,--,--,--,--
1205,"6752
",パナソニック,◇20.3予,--,--,--,--,--,--
1206,"6752
",パナソニック,中18.9,"4,008,178","195,240","197,260","113,619",48.7,15
1207,"6752
",パナソニック,中19.9予,--,--,--,--,--,--
1208,"6752
",パナソニック,会19.3予,--,--,--,--,--,--
1209,"6758
",ソニー,◎14.3,"7,767,266","26,495","25,741","-128,369",-125.0,25
1210,"6758
",ソニー,◎15.3,"8,215,880","68,548","39,729","-125,980",-113.0,0
1211,"6758
",ソニー,◎16.3,"8,105,712","294,197","304,504","147,791",119.4,20
1212,"6758
",ソニー,◎17.3,"7,603,250","288,702","251,619","73,289",58.1,20
1213,"6758
",ソニー,◎18.3,"8,543,982","734,860","699,049","490,794",388.3,27.5
1214,"6758
",ソニー,◎19.3予,--,--,--,--,--,--
1215,"6758
",ソニー,◎20.3予,--,--,--,--,--,--
1216,"6758
",ソニー,中18.9,"4,136,384","434,517","558,484","399,448",315.0,15
1217,"6758
",ソニー,中19.9予,--,--,--,--,--,--
1218,"6758
",ソニー,会19.3予,--,--,--,--,--,--
1219,"6762
",ＴＤＫ,◎14.3,"984,525","36,616","39,772","16,288",129.5,70
1220,"6762
",ＴＤＫ,◎15.3,"1,082,560","72,459","74,517","49,440",392.8,90
1221,"6762
",ＴＤＫ,◎16.3,"1,152,255","93,414","91,839","64,828",514.2,120
1222,"6762
",ＴＤＫ,◎17.3,"1,178,257","208,660","211,717","145,099","1,150",120
1223,"6762
",ＴＤＫ,◎18.3,"1,271,747","85,633","89,811","63,463",502.8,130
1224,"6762
",ＴＤＫ,◎19.3予,--,--,--,--,--,--
1225,"6762
",ＴＤＫ,◎20.3予,--,--,--,--,--,--
1226,"6762
",ＴＤＫ,中18.9,"721,940","62,180","57,799","41,076",325.3,80
1227,"6762
",ＴＤＫ,中19.9予,--,--,--,--,--,--
1228,"6762
",ＴＤＫ,会19.3予,--,--,--,--,--,--
1229,"6770
",アルプスアルパイン,連14.3,"684,362","28,528","28,090","14,311",79.9,5
1230,"6770
",アルプスアルパイン,連15.3,"748,614","53,534","57,594","34,739",193.8,15
1231,"6770
",アルプスアルパイン,連16.3,"774,038","52,327","50,038","39,034",206.6,25
1232,"6770
",アルプスアルパイン,連17.3,"753,262","44,373","42,725","34,920",178.3,30
1233,"6770
",アルプスアルパイン,連18.3,"858,317","71,907","66,717","47,390",241.9,37
1234,"6770
",アルプスアルパイン,連19.3予,--,--,--,--,--,--
1235,"6770
",アルプスアルパイン,連20.3予,--,--,--,--,--,--
1236,"6770
",アルプスアルパイン,中18.9,"423,345","30,178","28,972","17,411",88.9,25
1237,"6770
",アルプスアルパイン,中19.9予,--,--,--,--,--,--
1238,"6770
",アルプスアルパイン,会19.3予,--,--,--,--,--,--
1239,"6773
",パイオニア,連14.3,"498,051","11,169","5,111",531,1.5,0
1240,"6773
",パイオニア,連15.3,"501,676","7,778","-2,915","14,632",39.9,0
1241,"6773
",パイオニア,連16.3,"449,630","7,304","7,250",731,2.0,0
1242,"6773
",パイオニア,連17.3,"386,682","4,167","2,966","-5,054",-13.8,0
1243,"6773
",パイオニア,連18.3,"365,417","1,194","-3,121","-7,123",-19.1,0
1244,"6773
",パイオニア,連19.3予,--,--,--,--,--,--
1245,"6773
",パイオニア,連20.3予,--,--,--,--,--,--
1246,"6773
",パイオニア,中18.9,"170,928","-1,688","-3,631","-9,933",-26.3,0
1247,"6773
",パイオニア,中19.9予,--,--,--,--,--,--
1248,"6773
",パイオニア,会19.3予,--,--,--,--,--,--
1249,"6841
",横河電機,連14.3,"388,463","25,893","25,679","12,341",47.9,12
1250,"6841
",横河電機,連15.3,"405,792","29,818","33,366","17,223",66.9,12
1251,"6841
",横河電機,連16.3,"413,732","39,642","40,717","30,161",114.0,25記
1252,"6841
",横河電機,連17.3,"391,433","31,608","33,014","25,759",96.4,25
1253,"6841
",横河電機,連18.3,"406,590","32,696","33,333","21,449",80.3,30
1254,"6841
",横河電機,連19.3予,--,--,--,--,--,--
1255,"6841
",横河電機,連20.3予,--,--,--,--,--,--
1256,"6841
",横河電機,中18.9,"190,447","14,753","16,188","10,139",38.0,15
1257,"6841
",横河電機,中19.9予,--,--,--,--,--,--
1258,"6841
",横河電機,会19.3予,--,--,--,--,--,--
1259,"6857
",アドバンテスト,◎14.3,"111,878","-36,369","-35,501","-35,540",-204.1,15
1260,"6857
",アドバンテスト,◎15.3,"163,329","14,619","18,859","12,948",74.3,15
1261,"6857
",アドバンテスト,◇16.3,"162,111","12,597","11,767","6,694",38.4,20
1262,"6857
",アドバンテスト,◇17.3,"155,916","13,905","15,022","14,201",81.1,25
1263,"6857
",アドバンテスト,◇18.3,"207,223","24,487","24,282","18,103",101.9,32
1264,"6857
",アドバンテスト,◇19.3予,--,--,--,--,--,--
1265,"6857
",アドバンテスト,◇20.3予,--,--,--,--,--,--
1266,"6857
",アドバンテスト,中18.9,"143,577","33,763","35,097","30,149",165.4,50
1267,"6857
",アドバンテスト,中19.9予,--,--,--,--,--,--
1268,"6857
",アドバンテスト,会19.3予,--,--,--,--,--,--
1269,"6902
",デンソー,連14.3,"4,095,925","377,696","419,571","287,388",360.9,105
1270,"6902
",デンソー,◇15.3,"4,309,787","331,376","371,915","258,382",324.0,110
1271,"6902
",デンソー,◇16.3,"4,524,522","315,728","347,293","244,251",307.2,120
1272,"6902
",デンソー,◇17.3,"4,527,148","330,551","360,858","257,619",326.3,120
1273,"6902
",デンソー,◇18.3,"5,108,291","412,676","449,903","320,561",410.5,130
1274,"6902
",デンソー,◇19.3予,--,--,--,--,--,--
1275,"6902
",デンソー,◇20.3予,--,--,--,--,--,--
1276,"6902
",デンソー,中18.9,"2,624,979","152,379","170,221","114,079",146.1,70
1277,"6902
",デンソー,中19.9予,--,--,--,--,--,--
1278,"6902
",デンソー,会19.3予,--,--,--,--,--,--
1279,"6952
",カシオ計算機,連14.3,"321,761","26,576","25,743","15,989",59.5,25
1280,"6952
",カシオ計算機,連15.3,"338,389","36,763","37,857","26,400",100.1,35
1281,"6952
",カシオ計算機,連16.3,"352,258","42,169","41,069","31,194",119.7,40
1282,"6952
",カシオ計算機,連17.3,"321,213","30,636","26,239","18,410",72.7,40
1283,"6952
",カシオ計算機,連18.3,"314,790","29,568","28,726","19,563",79.4,50記
1284,"6952
",カシオ計算機,連19.3予,--,--,--,--,--,--
1285,"6952
",カシオ計算機,連20.3予,--,--,--,--,--,--
1286,"6952
",カシオ計算機,中18.9,"145,116","14,784","14,383","11,112",45.1,20
1287,"6952
",カシオ計算機,中19.9予,--,--,--,--,--,--
1288,"6952
",カシオ計算機,会19.3予,--,--,--,--,--,--
1289,"6954
",ファナック,連14.3,"450,976","164,134","174,360","110,930",566.9,170.06
1290,"6954
",ファナック,連15.3,"729,760","297,839","311,951","207,599","1,061",636.62
1291,"6954
",ファナック,連16.3,"623,418","215,567","229,361","159,700",816.8,490.07
1292,"6954
",ファナック,連17.3,"536,942","153,217","168,829","127,697",658.6,395.18
1293,"6954
",ファナック,連18.3,"726,596","229,604","249,525","181,957",938.7,563.2
1294,"6954
",ファナック,連19.3予,--,--,--,--,--,--
1295,"6954
",ファナック,連20.3予,--,--,--,--,--,--
1296,"6954
",ファナック,中18.9,"344,951","98,428","112,035","81,693",421.5,598.19特
1297,"6954
",ファナック,中19.9予,--,--,--,--,--,--
1298,"6954
",ファナック,会19.3予,--,--,--,--,--,--
1299,"6971
",京セラ,◎14.3*,"1,447,369","120,582","146,268","88,756",241.9,80
1300,"6971
",京セラ,◎15.3,"1,526,536","93,428","121,862","115,875",315.9,100
1301,"6971
",京セラ,◎16.3,"1,479,627","92,656","145,583","109,047",297.2,100
1302,"6971
",京セラ,◎17.3,"1,422,754","104,542","137,849","103,843",282.6,110
1303,"6971
",京セラ,◎18.3,"1,577,039","95,575","131,866","81,789",222.4,120
1304,"6971
",京セラ,◇19.3予,--,--,--,--,--,--
1305,"6971
",京セラ,◇20.3予,--,--,--,--,--,--
1306,"6971
",京セラ,中18.9,"800,638","82,601","105,689","78,394",216.2,60
1307,"6971
",京セラ,中19.9予,--,--,--,--,--,--
1308,"6971
",京セラ,会19.3予,--,--,--,--,--,--
1309,"6976
",太陽誘電,連14.3,"208,222","11,358","12,192","6,989",59.4,10
1310,"6976
",太陽誘電,連15.3,"227,095","13,153","15,653","10,919",92.7,10
1311,"6976
",太陽誘電,連16.3,"240,385","23,370","22,263","14,751",125.3,15
1312,"6976
",太陽誘電,連17.3,"230,716","12,385","11,200","5,428",46.1,20
1313,"6976
",太陽誘電,連18.3,"244,117","20,221","20,553","16,355",138.8,20
1314,"6976
",太陽誘電,連19.3予,--,--,--,--,--,--
1315,"6976
",太陽誘電,連20.3予,--,--,--,--,--,--
1316,"6976
",太陽誘電,中18.9,"133,565","14,703","15,385","10,980",90.0,10
1317,"6976
",太陽誘電,中19.9予,--,--,--,--,--,--
1318,"6976
",太陽誘電,会19.3予,--,--,--,--,--,--
1319,"6988
",日東電工,◇14.3,"749,504","72,503","70,642","51,892",314.6,100
1320,"6988
",日東電工,◇15.3,"825,243","106,734","105,947","77,876",471.8,120
1321,"6988
",日東電工,◇16.3,"793,054","102,397","101,996","81,683",495.2,140
1322,"6988
",日東電工,◇17.3,"767,710","92,589","91,791","63,453",390.9,150
1323,"6988
",日東電工,◇18.3,"856,262","125,722","126,168","87,377",539.0,160
1324,"6988
",日東電工,◇19.3予,--,--,--,--,--,--
1325,"6988
",日東電工,◇20.3予,--,--,--,--,--,--
1326,"6988
",日東電工,中18.9,"402,532","51,365","50,178","35,150",223.2,90
1327,"6988
",日東電工,中19.9予,--,--,--,--,--,--
1328,"6988
",日東電工,会19.3予,--,--,--,--,--,--
1329,"7003
",三井Ｅ＆Ｓホールディングス,連14.3*,"670,067","19,969","26,179","42,854",518.0,20
1330,"7003
",三井Ｅ＆Ｓホールディングス,連15.3*,"816,520","13,298","14,899","9,463",116.3,20
1331,"7003
",三井Ｅ＆Ｓホールディングス,連16.3*,"805,413","11,813","15,078","7,599",94.0,40
1332,"7003
",三井Ｅ＆Ｓホールディングス,連17.3*,"731,464","8,304","14,859","12,194",150.9,30
1333,"7003
",三井Ｅ＆Ｓホールディングス,連18.3,"703,216","-5,224","3,061","-10,137",-125.4,0
1334,"7003
",三井Ｅ＆Ｓホールディングス,連19.3予,--,--,--,--,--,--
1335,"7003
",三井Ｅ＆Ｓホールディングス,連20.3予,--,--,--,--,--,--
1336,"7003
",三井Ｅ＆Ｓホールディングス,中18.9,"311,701","-27,980","-24,313","-47,861",-592.1,0
1337,"7003
",三井Ｅ＆Ｓホールディングス,中19.9予,--,--,--,--,--,--
1338,"7003
",三井Ｅ＆Ｓホールディングス,会19.3予,--,--,--,--,--,--
1339,"7004
",日立造船,連14.3,"333,433","7,878","6,220","3,719",23.8,10
1340,"7004
",日立造船,連15.3,"359,332","12,818","7,568","5,100",30.5,10
1341,"7004
",日立造船,連16.3,"387,043","15,112","12,272","5,848",35.0,12
1342,"7004
",日立造船,連17.3,"399,331","14,947","11,225","5,864",34.8,12
1343,"7004
",日立造船,連18.3,"376,437","5,907","3,365","2,171",12.9,12
1344,"7004
",日立造船,連19.3予,--,--,--,--,--,--
1345,"7004
",日立造船,連20.3予,--,--,--,--,--,--
1346,"7004
",日立造船,中18.9,"153,243","-8,496","-8,647","-7,682",-45.6,0
1347,"7004
",日立造船,中19.9予,--,--,--,--,--,--
1348,"7004
",日立造船,会19.3予,--,--,--,--,--,--
1349,"7011
",三菱重工業,連14.3*,"3,349,598","206,118","183,159","160,428",478.1,80
1350,"7011
",三菱重工業,連15.3*,"3,992,110","296,140","274,787","110,412",329.0,110
1351,"7011
",三菱重工業,連16.3*,"4,046,810","309,506","272,500","63,834",190.2,120
1352,"7011
",三菱重工業,連17.3*,"3,914,018","150,543","124,293","87,720",261.2,120
1353,"7011
",三菱重工業,連18.3*,"4,110,816","126,530","114,462","70,484",209.8,120
1354,"7011
",三菱重工業,◇19.3予,--,--,--,--,--,--
1355,"7011
",三菱重工業,◇20.3予,--,--,--,--,--,--
1356,"7011
",三菱重工業,中18.9,"1,872,064","56,768","65,127","25,497",76.0,65
1357,"7011
",三菱重工業,中19.9予,--,--,--,--,--,--
1358,"7011
",三菱重工業,会19.3予,--,--,--,--,--,--
1359,"7012
",川崎重工業,連14.3*,"1,385,482","72,351","60,605","38,601",230.9,60
1360,"7012
",川崎重工業,連15.3*,"1,486,123","87,259","84,288","51,639",308.9,100
1361,"7012
",川崎重工業,連16.3*,"1,541,096","95,996","93,229","46,043",275.6,120
1362,"7012
",川崎重工業,連17.3*,"1,518,830","45,960","36,671","26,204",156.8,60
1363,"7012
",川崎重工業,連18.3*,"1,574,242","55,925","43,225","28,915",173.1,60
1364,"7012
",川崎重工業,連19.3予,--,--,--,--,--,--
1365,"7012
",川崎重工業,連20.3予,--,--,--,--,--,--
1366,"7012
",川崎重工業,中18.9,"688,107","8,454",207,"-3,592",-21.5,35
1367,"7012
",川崎重工業,中19.9予,--,--,--,--,--,--
1368,"7012
",川崎重工業,会19.3予,--,--,--,--,--,--
1369,"7013
",ＩＨＩ,連14.3*,"1,304,038","53,271","53,235","33,133",225.1,60
1370,"7013
",ＩＨＩ,連15.3*,"1,455,844","63,253","56,529","9,082",58.8,60
1371,"7013
",ＩＨＩ,連16.3*,"1,539,388","22,048","9,716","1,529",9.9,30
1372,"7013
",ＩＨＩ,連17.3*,"1,486,332","47,389","22,011","5,247",34.0,0
1373,"7013
",ＩＨＩ,連18.3*,"1,590,333","72,267","21,425","8,291",53.7,60
1374,"7013
",ＩＨＩ,連19.3予,--,--,--,--,--,--
1375,"7013
",ＩＨＩ,連20.3予,--,--,--,--,--,--
1376,"7013
",ＩＨＩ,中18.9,"699,507","45,217","49,173","28,429",184.2,30
1377,"7013
",ＩＨＩ,中19.9予,--,--,--,--,--,--
1378,"7013
",ＩＨＩ,会19.3予,--,--,--,--,--,--
1379,"7186
",コンコルディア・フィナンシャルグループ,連17.3,"329,476","98,638","97,168","126,656",98.1,15特記
1380,"7186
",コンコルディア・フィナンシャルグループ,連18.3,"327,600","102,567","98,022","66,413",52.4,15.5特
1381,"7186
",コンコルディア・フィナンシャルグループ,連19.3予,--,--,--,--,--,--
1382,"7186
",コンコルディア・フィナンシャルグループ,連20.3予,--,--,--,--,--,--
1383,"7186
",コンコルディア・フィナンシャルグループ,中18.9,"152,292","44,456","46,318","31,295",25.0,6.5
1384,"7186
",コンコルディア・フィナンシャルグループ,中19.9予,--,--,--,--,--,--
