,銘柄番号,企業名,時期,売上高,営業利益,経常利益,純利益,1株益,1株配
355,"1803
",清水建設,連15.3,"1,567,843","50,032","56,246","33,397",42.6,8
356,"1803
",清水建設,連16.3,"1,664,933","94,668","95,501","59,322",75.6,16特
357,"1803
",清水建設,連17.3,"1,567,427","128,835","131,197","98,946",126.1,26特
358,"1803
",清水建設,連18.3,"1,519,435","121,373","124,130","84,978",108.3,26特
359,"1803
",清水建設,連19.3予,--,--,--,--,--,--
360,"1803
",清水建設,連20.3予,--,--,--,--,--,--
361,"1803
",清水建設,中18.9,"729,675","49,306","51,946","36,561",46.6,13特
362,"1803
",清水建設,中19.9予,--,--,--,--,--,--
363,"1803
",清水建設,会19.3予,--,--,--,--,--,--
364,"1805
",飛島建設,連14.3*,"109,227","1,716","1,007",860,66.8,0
365,"1805
",飛島建設,連15.3*,"118,652","3,287","2,684","2,449",181.0,0
366,"1805
",飛島建設,連16.3*,"120,710","6,662","6,059","6,115",365.9,20特
367,"1805
",飛島建設,連17.3*,"117,807","5,477","5,048","4,383",227.7,30特
368,"1805
",飛島建設,連18.3*,"131,121","8,252","7,797","6,024",313.0,40
369,"1805
",飛島建設,連19.3予,--,--,--,--,--,--
370,"1805
",飛島建設,連20.3予,--,--,--,--,--,--
371,"1805
",飛島建設,中18.9*,"60,189","2,121","2,324","1,767",91.8,0
372,"1805
",飛島建設,中19.9予,--,--,--,--,--,--
373,"1805
",飛島建設,会19.3予,--,--,--,--,--,--
374,"1808
",長谷工コーポレーション,連14.3,"587,571","28,838","25,405","24,830",81.4,3
375,"1808
",長谷工コーポレーション,連15.3,"642,167","42,698","41,889","28,542",94.6,10
376,"1808
",長谷工コーポレーション,連16.3,"787,354","68,762","67,327","51,226",170.4,15
377,"1808
",長谷工コーポレーション,連17.3,"772,328","89,032","88,827","58,762",195.5,30特記
378,"1808
",長谷工コーポレーション,連18.3,"813,276","100,805","100,497","72,289",242.0,50特
379,"1808
",長谷工コーポレーション,連19.3予,--,--,--,--,--,--
380,"1808
",長谷工コーポレーション,連20.3予,--,--,--,--,--,--
381,"1808
",長谷工コーポレーション,中18.9,"441,090","46,116","46,372","46,376",156.0,10
382,"1808
",長谷工コーポレーション,中19.9予,--,--,--,--,--,--
383,"1808
",長谷工コーポレーション,会19.3予,--,--,--,--,--,--
384,"1810
",松井建設,連14.3,"78,529","1,620","1,834",847,27.8,8
385,"1810
",松井建設,連15.3,"85,109","3,632","3,872","2,191",71.8,10特
386,"1810
",松井建設,連16.3,"87,958","6,120","6,330","3,838",125.8,16特記
387,"1810
",松井建設,連17.3,"89,341","6,085","6,386","4,390",143.8,22特
388,"1810
",松井建設,連18.3,"92,344","5,079","5,395","3,617",118.5,24特
389,"1810
",松井建設,連19.3予,--,--,--,--,--,--
390,"1810
",松井建設,連20.3予,--,--,--,--,--,--
391,"1810
",松井建設,中18.9,"44,628","3,284","3,462","2,387",78.2,7
392,"1810
",松井建設,中19.9予,--,--,--,--,--,--
393,"1810
",松井建設,会19.3予,--,--,--,--,--,--
394,"1811
",錢高組,連14.3*,"117,522",324,677,"3,223",448.4,0
395,"1811
",錢高組,連15.3*,"113,256","2,301","2,954","14,081","1,959",0
396,"1811
",錢高組,連16.3*,"115,041","4,526","4,596","2,937",408.7,60記
397,"1811
",錢高組,連17.3*,"110,920","3,766","4,190","4,324",601.8,50
398,"1811
",錢高組,連18.3,"126,005","7,048","7,438","5,774",806.2,100特
399,"1811
",錢高組,連19.3予,--,--,--,--,--,--
400,"1811
",錢高組,連20.3予,--,--,--,--,--,--
401,"1811
",錢高組,中18.9,"56,861","3,309","3,996","2,425",338.7,0
402,"1811
",錢高組,中19.9予,--,--,--,--,--,--
403,"1811
",錢高組,会19.3予,--,--,--,--,--,--
404,"1812
",鹿島,連14.3*,"1,521,191","23,007","27,006","20,752",40.0,10
405,"1812
",鹿島,連15.3*,"1,693,658","12,665","21,365","15,139",29.2,10
406,"1812
",鹿島,連16.3*,"1,742,700","111,079","113,376","72,323",139.3,24
407,"1812
",鹿島,連17.3*,"1,821,805","155,392","163,438","104,857",202.0,40
408,"1812
",鹿島,連18.3*,"1,830,625","158,373","179,716","126,778",244.3,48
409,"1812
",鹿島,連19.3*予,--,--,--,--,--,--
410,"1812
",鹿島,連20.3予,--,--,--,--,--,--
411,"1812
",鹿島,中18.9*,"897,767","60,632","72,125","54,523",105.1,24
412,"1812
",鹿島,中19.9予,--,--,--,--,--,--
413,"1812
",鹿島,会19.3予,--,--,--,--,--,--
414,"1813
",不動テトラ,連14.3*,"72,434","4,702","4,411","3,821",232.3,30
415,"1813
",不動テトラ,連15.3*,"70,718","4,908","5,091","3,900",237.1,60
416,"1813
",不動テトラ,連16.3*,"64,004","3,118","2,987","2,008",122.1,40
417,"1813
",不動テトラ,連17.3*,"67,157","3,809","3,848","2,568",156.4,60記
418,"1813
",不動テトラ,連18.3*,"62,805","3,709","3,710","2,445",149.1,50
419,"1813
",不動テトラ,連19.3予,--,--,--,--,--,--
420,"1813
",不動テトラ,連20.3予,--,--,--,--,--,--
421,"1813
",不動テトラ,中18.9*,"31,882","1,898","1,954","1,342",82.4,0
422,"1813
",不動テトラ,中19.9予,--,--,--,--,--,--
423,"1813
",不動テトラ,会19.3予,--,--,--,--,--,--
424,"1814
",大末建設,連14.3*,"52,182","1,550","1,395","1,239",118.5,0
425,"1814
",大末建設,連15.3,"55,726","2,074","1,882","1,633",156.2,5
426,"1814
",大末建設,連16.3,"59,880","3,713","3,584","2,270",217.3,10
427,"1814
",大末建設,連17.3,"64,539","4,240","4,168","3,547",339.5,20記
428,"1814
",大末建設,連18.3,"52,872","2,601","2,629","1,848",177.0,20
429,"1814
",大末建設,連19.3予,--,--,--,--,--,--
430,"1814
",大末建設,連20.3予,--,--,--,--,--,--
431,"1814
",大末建設,中18.9,"31,125","1,732","1,733","1,170",112.1,0
432,"1814
",大末建設,中19.9予,--,--,--,--,--,--
433,"1814
",大末建設,会19.3予,--,--,--,--,--,--
434,"1815
",鉄建建設,連14.3*,"137,281","2,512","2,049","1,250",80.1,10
435,"1815
",鉄建建設,連15.3*,"150,672","2,770","3,619","1,467",94.0,15
436,"1815
",鉄建建設,連16.3*,"171,243","1,785","2,627","1,271",81.5,20
437,"1815
",鉄建建設,連17.3*,"165,053","6,107","6,148","3,998",256.1,50
438,"1815
",鉄建建設,連18.3,"168,551","6,614","6,886","5,639",361.3,75
439,"1815
",鉄建建設,連19.3予,--,--,--,--,--,--
440,"1815
",鉄建建設,連20.3予,--,--,--,--,--,--
441,"1815
",鉄建建設,中18.9,"75,803","3,785","4,138","2,759",176.8,0
442,"1815
",鉄建建設,中19.9予,--,--,--,--,--,--
443,"1815
",鉄建建設,会19.3予,--,--,--,--,--,--
444,"1820
",西松建設,連14.3*,"314,638","4,738","6,106","5,586",100.8,30
445,"1820
",西松建設,連15.3*,"342,989","8,710","9,938","9,220",166.5,50
446,"1820
",西松建設,連16.3*,"308,826","16,184","16,290","14,598",263.6,80
447,"1820
",西松建設,連17.3*,"315,228","25,259","25,446","19,210",348.2,105
448,"1820
",西松建設,連18.3,"284,412","22,752","23,548","16,914",308.5,95
449,"1820
",西松建設,連19.3予,--,--,--,--,--,--
450,"1820
",西松建設,連20.3予,--,--,--,--,--,--
451,"1820
",西松建設,中18.9,"145,651","9,063","9,539","6,915",126.4,0
452,"1820
",西松建設,中19.9予,--,--,--,--,--,--
453,"1820
",西松建設,会19.3予,--,--,--,--,--,--
454,"1821
",三井住友建設,連14.3*,"382,724","7,944","7,989","4,201",27.6,0
455,"1821
",三井住友建設,連15.3*,"377,825","12,265","11,998","6,955",43.0,5
456,"1821
",三井住友建設,連16.3*,"414,958","23,364","21,801","9,902",60.9,10
457,"1821
",三井住友建設,連17.3*,"403,908","27,941","26,174","17,035",104.8,15
458,"1821
",三井住友建設,連18.3,"417,310","30,584","28,463","20,723",127.5,18
459,"1821
",三井住友建設,連19.3予,--,--,--,--,--,--
460,"1821
",三井住友建設,連20.3予,--,--,--,--,--,--
461,"1821
",三井住友建設,中18.9,"191,682","12,519","12,491","8,815",54.7,0
462,"1821
",三井住友建設,中19.9予,--,--,--,--,--,--
463,"1821
",三井住友建設,会19.3予,--,--,--,--,--,--
464,"1822
",大豊建設,連14.3*,"126,416","2,551","2,536","1,864",139.6,10
465,"1822
",大豊建設,連15.3*,"138,525","6,146","6,302","4,616",308.4,15
466,"1822
",大豊建設,連16.3*,"146,815","9,348","9,205","5,554",335.9,25
467,"1822
",大豊建設,連17.3*,"143,613","10,047","10,131","7,037",407.7,45特
468,"1822
",大豊建設,連18.3*,"149,649","11,227","11,248","7,883",456.3,75
469,"1822
",大豊建設,連19.3予,--,--,--,--,--,--
470,"1822
",大豊建設,連20.3予,--,--,--,--,--,--
471,"1822
",大豊建設,中18.9*,"67,238","4,141","4,237","2,783",161.2,0
472,"1822
",大豊建設,中19.9予,--,--,--,--,--,--
473,"1822
",大豊建設,会19.3予,--,--,--,--,--,--
474,"1824
",前田建設工業,連14.3,"395,572","7,853","11,282","9,265",52.3,7
475,"1824
",前田建設工業,連15.3,"405,376","10,978","15,277","13,603",76.7,9
476,"1824
",前田建設工業,連16.3,"441,723","18,703","22,991","17,505",98.8,11
477,"1824
",前田建設工業,連17.3,"422,587","23,103","27,363","23,941",132.6,14
478,"1824
",前田建設工業,連18.3,"467,724","35,386","37,018","23,057",121.4,16
479,"1824
",前田建設工業,連19.3予,--,--,--,--,--,--
480,"1824
",前田建設工業,連20.3予,--,--,--,--,--,--
481,"1824
",前田建設工業,中18.9,"221,034","16,770","17,774","11,886",62.6,0
482,"1824
",前田建設工業,中19.9予,--,--,--,--,--,--
483,"1824
",前田建設工業,会19.3予,--,--,--,--,--,--
484,"1826
",佐田建設,連14.3*,"32,859",792,795,711,45.9,7.5
485,"1826
",佐田建設,連15.3*,"32,427","1,292","1,294","1,298",83.7,12.5
486,"1826
",佐田建設,連16.3,"32,237","1,222","1,246","1,299",83.8,13
487,"1826
",佐田建設,連17.3,"29,140","1,097","1,095","1,266",81.7,13
488,"1826
",佐田建設,連18.3,"30,224","1,450","1,463","1,070",69.0,14
489,"1826
",佐田建設,連19.3予,--,--,--,--,--,--
490,"1826
",佐田建設,連20.3予,--,--,--,--,--,--
491,"1826
",佐田建設,中18.9,"12,955",142,149,61,4.0,0
492,"1826
",佐田建設,中19.9予,--,--,--,--,--,--
493,"1826
",佐田建設,会19.3予,--,--,--,--,--,--
494,"1827
",ナカノフドー建設,連14.3,"129,177","2,250","2,522","1,543",44.9,3
495,"1827
",ナカノフドー建設,連15.3,"125,260","3,367","3,801","2,717",79.0,5
496,"1827
",ナカノフドー建設,連16.3,"114,989","5,481","5,795","3,986",116.0,7
497,"1827
",ナカノフドー建設,連17.3,"116,802","5,958","6,232","5,544",161.3,10特
498,"1827
",ナカノフドー建設,連18.3,"104,456","4,264","4,579","3,947",114.8,12
499,"1827
",ナカノフドー建設,連19.3予,--,--,--,--,--,--
500,"1827
",ナカノフドー建設,連20.3予,--,--,--,--,--,--
501,"1827
",ナカノフドー建設,中18.9,"56,998","2,932","3,248","2,303",67.0,0
502,"1827
",ナカノフドー建設,中19.9予,--,--,--,--,--,--
503,"1827
",ナカノフドー建設,会19.3予,--,--,--,--,--,--
504,"1833
",奥村組,連14.3*,"193,024","2,317","3,789","3,755",94.0,45
505,"1833
",奥村組,連15.3*,"205,268","4,052","5,616","4,921",123.3,60
506,"1833
",奥村組,連16.3*,"205,291","8,423","9,272","8,625",216.4,105
507,"1833
",奥村組,連17.3*,"203,090","11,678","13,455","13,614",341.7,165
508,"1833
",奥村組,連18.3,"223,927","15,853","17,275","15,163",380.7,184
509,"1833
",奥村組,連19.3予,--,--,--,--,--,--
510,"1833
",奥村組,連20.3予,--,--,--,--,--,--
511,"1833
",奥村組,中18.9,"105,543","6,810","7,786","5,689",143.0,0
512,"1833
",奥村組,中19.9予,--,--,--,--,--,--
513,"1833
",奥村組,会19.3予,--,--,--,--,--,--
514,"1835
",東鉄工業,連14.3,"109,388","8,495","8,873","5,312",149.1,24
515,"1835
",東鉄工業,連15.3,"116,106","9,205","9,581","6,533",183.8,30
516,"1835
",東鉄工業,連16.3,"126,807","12,480","12,749","8,518",240.9,40
517,"1835
",東鉄工業,連17.3,"130,634","13,371","13,668","9,583",272.1,48
518,"1835
",東鉄工業,連18.3,"131,209","13,002","13,301","9,982",287.0,58
519,"1835
",東鉄工業,連19.3予,--,--,--,--,--,--
520,"1835
",東鉄工業,連20.3予,--,--,--,--,--,--
521,"1835
",東鉄工業,中18.9,"50,816","3,356","3,569","2,466",71.5,30
522,"1835
",東鉄工業,中19.9予,--,--,--,--,--,--
523,"1835
",東鉄工業,会19.3予,--,--,--,--,--,--
524,"1847
",イチケン,単14.3*,"62,424","1,007","1,325",739,103.1,25
525,"1847
",イチケン,単15.3*,"67,730","2,358","2,321","1,043",145.1,35記
526,"1847
",イチケン,単16.3*,"71,778","3,890","3,788","2,311",319.6,40
527,"1847
",イチケン,単17.3*,"81,495","4,355","4,276","3,048",420.7,45
528,"1847
",イチケン,単18.3,"82,027","4,927","4,951","3,555",490.7,80
529,"1847
",イチケン,単19.3予,--,--,--,--,--,--
530,"1847
",イチケン,単20.3予,--,--,--,--,--,--
531,"1847
",イチケン,中18.9,"40,988","1,870","1,866","1,269",175.2,0
532,"1847
",イチケン,中19.9予,--,--,--,--,--,--
533,"1847
",イチケン,会19.3予,--,--,--,--,--,--
534,"1848
",富士ピー・エス,連14.3,"21,092",460,454,826,46.6,5記
535,"1848
",富士ピー・エス,連15.3,"24,389",768,752,643,36.3,5
536,"1848
",富士ピー・エス,連16.3,"23,014",624,586,496,28.0,5
537,"1848
",富士ピー・エス,連17.3,"21,650",543,520,534,30.2,8
538,"1848
",富士ピー・エス,連18.3,"27,361",760,753,763,43.1,9
539,"1848
",富士ピー・エス,連19.3予,--,--,--,--,--,--
540,"1848
",富士ピー・エス,連20.3予,--,--,--,--,--,--
541,"1848
",富士ピー・エス,中18.9,"12,551",25,4,-39,-2.3,0
542,"1848
",富士ピー・エス,中19.9予,--,--,--,--,--,--
543,"1848
",富士ピー・エス,会19.3予,--,--,--,--,--,--
544,"1852
",淺沼組,連14.3*,"136,311","1,403","1,022","1,760",231.3,0
545,"1852
",淺沼組,連15.3*,"126,837","2,608","2,338","2,793",367.1,20
546,"1852
",淺沼組,連16.3*,"146,982","6,454","6,161","6,728",884.4,50
547,"1852
",淺沼組,連17.3*,"132,699","6,665","6,385","7,294",951.4,100記
548,"1852
",淺沼組,連18.3*,"143,434","7,953","7,609","5,221",623.3,160
549,"1852
",淺沼組,連19.3予,--,--,--,--,--,--
550,"1852
",淺沼組,連20.3予,--,--,--,--,--,--
551,"1852
",淺沼組,中18.9*,"54,904","1,526","1,494","1,012",120.8,0
552,"1852
",淺沼組,中19.9予,--,--,--,--,--,--
553,"1852
",淺沼組,会19.3予,--,--,--,--,--,--
554,"1860
",戸田建設,連14.3,"448,987","4,782","6,584","10,228",32.9,5
555,"1860
",戸田建設,連15.3,"420,324","12,978","14,813","14,026",45.4,7
556,"1860
",戸田建設,連16.3,"492,621","21,629","23,723","20,039",65.3,10
557,"1860
",戸田建設,連17.3,"422,722","24,998","27,197","42,091",137.1,15特
558,"1860
",戸田建設,連18.3,"429,026","30,463","33,037","25,455",82.7,20
559,"1860
",戸田建設,連19.3予,--,--,--,--,--,--
560,"1860
",戸田建設,連20.3予,--,--,--,--,--,--
561,"1860
",戸田建設,中18.9,"203,046","10,304","11,862","8,262",27.0,0
562,"1860
",戸田建設,中19.9予,--,--,--,--,--,--
563,"1860
",戸田建設,会19.3予,--,--,--,--,--,--
564,"1861
",熊谷組,連14.3*,"328,900","6,608","6,791","4,299",197.2,0
565,"1861
",熊谷組,連15.3*,"362,090","16,104","15,658","5,458",157.2,20
566,"1861
",熊谷組,連16.3*,"343,647","24,540","25,772","12,092",323.6,40
567,"1861
",熊谷組,連17.3*,"344,706","25,135","25,358","16,433",439.9,70
568,"1861
",熊谷組,連18.3,"374,019","23,041","22,682","15,783",389.6,90記
569,"1861
",熊谷組,連19.3予,--,--,--,--,--,--
570,"1861
",熊谷組,連20.3予,--,--,--,--,--,--
571,"1861
",熊谷組,中18.9,"172,491","8,210","8,131","4,493",96.3,0
572,"1861
",熊谷組,中19.9予,--,--,--,--,--,--
573,"1861
",熊谷組,会19.3予,--,--,--,--,--,--
574,"1865
",青木あすなろ建設,連14.3,"120,331","2,183","2,340","1,605",26.7,13記
575,"1865
",青木あすなろ建設,連15.3,"126,560","3,705","3,709","2,837",47.1,15
576,"1865
",青木あすなろ建設,連16.3,"139,269","5,861","5,900","3,855",68.7,18
577,"1865
",青木あすなろ建設,連17.3,"137,936","7,463","7,448","4,048",72.1,20
578,"1865
",青木あすなろ建設,連18.3,"153,427","7,663","7,652","5,351",96.1,22
579,"1865
",青木あすなろ建設,連19.3予,--,--,--,--,--,--
580,"1865
",青木あすなろ建設,連20.3予,--,--,--,--,--,--
581,"1865
",青木あすなろ建設,中18.9,"70,640","1,883","1,891","1,202",21.8,0
582,"1865
",青木あすなろ建設,中19.9予,--,--,--,--,--,--
583,"1865
",青木あすなろ建設,会19.3予,--,--,--,--,--,--
584,"1866
",北野建設,連14.3*,"70,685","2,301","2,562","2,402",386.2,90
585,"1866
",北野建設,連15.3*,"71,052","4,797","5,247","2,852",458.6,120記
586,"1866
",北野建設,連16.3*,"72,329","3,689","3,704","2,167",348.4,100
587,"1866
",北野建設,連17.3*,"71,058","4,856","4,928","3,321",533.6,100
588,"1866
",北野建設,連18.3*,"83,802","4,885","5,040","3,462",569.7,100
589,"1866
",北野建設,連19.3予,--,--,--,--,--,--
590,"1866
",北野建設,連20.3予,--,--,--,--,--,--
591,"1866
",北野建設,中18.9*,"40,797","3,179","3,285","2,200",370.9,0
592,"1866
",北野建設,中19.9予,--,--,--,--,--,--
593,"1866
",北野建設,会19.3予,--,--,--,--,--,--
594,"1867
",植木組,連14.3*,"43,428","1,390","1,421",804,242.9,60記
595,"1867
",植木組,連15.3*,"46,267","1,684","1,854",911,275.3,60
596,"1867
",植木組,連16.3*,"42,767","1,815","1,876","1,146",346.4,75
597,"1867
",植木組,連17.3*,"45,051","1,744","1,778","1,249",377.3,75
598,"1867
",植木組,連18.3,"45,559","1,758","1,830","1,269",383.4,80
599,"1867
",植木組,連19.3予,--,--,--,--,--,--
600,"1867
",植木組,連20.3予,--,--,--,--,--,--
601,"1867
",植木組,中18.9,"17,673",356,393,234,71.0,0
602,"1867
",植木組,中19.9予,--,--,--,--,--,--
603,"1867
",植木組,会19.3予,--,--,--,--,--,--
604,"1870
",矢作建設工業,連14.3,"83,569","6,631","6,405","3,258",75.1,14
605,"1870
",矢作建設工業,連15.3,"82,528","6,795","6,680","3,640",83.9,18
606,"1870
",矢作建設工業,連16.3,"88,758","7,353","7,323","4,666",107.5,22
607,"1870
",矢作建設工業,連17.3,"89,263","7,604","7,653","5,096",117.4,24
608,"1870
",矢作建設工業,連18.3,"91,668","7,689","7,714","4,085",94.1,24
609,"1870
",矢作建設工業,連19.3予,--,--,--,--,--,--
610,"1870
",矢作建設工業,連20.3予,--,--,--,--,--,--
611,"1870
",矢作建設工業,中18.9,"39,452","2,590","2,645","1,780",41.0,12
612,"1870
",矢作建設工業,中19.9予,--,--,--,--,--,--
613,"1870
",矢作建設工業,会19.3予,--,--,--,--,--,--
614,"1871
",ピーエス三菱,連14.3,"104,311","1,704","1,579","1,296",28.7,4
615,"1871
",ピーエス三菱,連15.3,"104,906","2,607","2,222","1,677",35.4,6
616,"1871
",ピーエス三菱,連16.3,"96,066","2,891","2,799","1,817",38.3,8
